Product_ID,Product_Category,Product_Price,Discount_Applied,Return_Status,Return_Probability,Risk_Score
PROD00009471,Books,53.01,33.14,1,0.49106847079437255,49.11
PROD00003373,Books,117.56,38.1,1,0.49092065400089074,49.09
PROD00007006,Home,165.48,11.23,0,0.4907684401813672,49.08
PROD00006813,Electronics,79.18,8.65,1,0.49069625691838276,49.07
PROD00008462,Clothing,155.87,8.87,1,0.490597319905688,49.06
PROD00007782,Clothing,42.88,0.04,1,0.49046944787946845,49.05
PROD00005555,Clothing,143.7,43.52,1,0.49035317415756696,49.04
PROD00004125,Books,490.61,47.42,0,0.4902960039097476,49.03
PROD00000724,Toys,257.46,38.5,0,0.4901614521857642,49.02
PROD00000560,Books,422.32,15.77,1,0.4902436107551331,49.02
PROD00007709,Clothing,317.29,9.79,0,0.4901340151617618,49.01
PROD00009868,Toys,81.23,27.07,1,0.49012848188150415,49.01
PROD00007069,Home,275.01,6.86,0,0.49011202493635736,49.01
PROD00004144,Home,197.25,3.22,1,0.4899817066991657,49.0
PROD00006804,Clothing,145.13,15.43,1,0.4894614324081294,48.95
PROD00008699,Books,407.18,30.94,0,0.48922235790474666,48.92
PROD00000397,Electronics,470.24,47.42,0,0.4890547735422806,48.91
PROD00008547,Electronics,463.04,4.61,0,0.4890762827651515,48.91
PROD00002525,Toys,214.97,48.99,0,0.48913658196596893,48.91
PROD00007634,Clothing,112.19,49.97,1,0.4891408775714811,48.91
PROD00003077,Electronics,213.99,14.24,0,0.4889548317619434,48.9
PROD00007105,Clothing,432.74,8.91,1,0.4889884554804407,48.9
PROD00006234,Home,36.91,7.27,0,0.4890273012260952,48.9
PROD00003860,Electronics,91.07,13.69,0,0.48890182350226624,48.89
PROD00008989,Electronics,211.5,41.16,0,0.48878389876358463,48.88
PROD00006356,Books,396.98,5.87,1,0.48854242529321523,48.85
PROD00000055,Home,352.93,22.83,1,0.4884976679329713,48.85
PROD00008746,Home,223.16,3.44,0,0.4884093445482525,48.84
PROD00004978,Home,109.15,31.37,0,0.488325324313091,48.83
PROD00005570,Books,114.76,46.14,1,0.48817301731106316,48.82
PROD00007528,Toys,348.37,49.17,1,0.48778227674876684,48.78
PROD00005316,Books,158.87,41.92,1,0.4878229457073389,48.78
PROD00006290,Books,235.94,7.17,1,0.4878242326558762,48.78
PROD00004748,Home,467.19,19.24,0,0.4877096754288077,48.77
PROD00008672,Clothing,314.31,9.58,1,0.4876791894617212,48.77
PROD00007141,Books,139.4,24.73,1,0.48755274620595973,48.76
PROD00002752,Home,489.09,0.48,0,0.48759072793612673,48.76
PROD00000987,Home,465.19,2.61,1,0.4875996837692187,48.76
PROD00001786,Electronics,49.7,31.26,1,0.48762385483788245,48.76
PROD00008907,Home,386.65,15.64,0,0.487562519942014,48.76
PROD00006870,Electronics,115.17,2.29,1,0.4874647054649273,48.75
PROD00005133,Electronics,438.81,49.73,0,0.4872863005855108,48.73
PROD00005171,Clothing,150.0,4.52,1,0.48728745392135603,48.73
PROD00001040,Clothing,159.61,33.24,0,0.48705715261817806,48.71
PROD00009736,Toys,82.29,39.28,1,0.48712912376003115,48.71
PROD00008179,Toys,476.3,8.58,1,0.4870653138431689,48.71
PROD00007994,Toys,452.07,9.93,1,0.4870386632974463,48.7
PROD00001782,Home,86.81,3.37,0,0.4869752094537215,48.7
PROD00006188,Home,451.14,12.33,0,0.4869087184086547,48.69
PROD00008082,Home,218.86,12.9,1,0.4867912347093494,48.68
PROD00005393,Books,470.42,37.13,1,0.486764702806585,48.68
PROD00006002,Books,436.18,40.41,0,0.4866781340089826,48.67
PROD00003808,Books,83.36,12.2,1,0.48665118965007587,48.67
PROD00002453,Clothing,422.37,36.56,0,0.4866115291876467,48.66
PROD00009295,Books,107.11,11.83,1,0.4865142466912527,48.65
PROD00006051,Toys,277.13,20.31,1,0.48635156878522484,48.64
PROD00009059,Home,427.42,22.14,1,0.48605601208266175,48.61
PROD00005609,Clothing,39.16,25.64,0,0.4859400419691075,48.59
PROD00009221,Electronics,367.49,5.04,1,0.4858633649589985,48.59
PROD00001214,Home,18.46,30.6,0,0.485869328418476,48.59
PROD00005599,Books,313.43,47.21,1,0.4856049706251736,48.56
PROD00004069,Home,76.6,41.97,1,0.4855798989200716,48.56
PROD00008779,Books,376.03,37.88,0,0.4856404398672395,48.56
PROD00003875,Toys,7.71,7.77,1,0.48528609566827147,48.53
PROD00003604,Books,418.88,8.67,1,0.48529154435631017,48.53
PROD00001788,Electronics,84.2,11.5,0,0.4852206535890562,48.52
PROD00001829,Home,377.71,19.06,0,0.4851508178515517,48.52
PROD00004426,Electronics,90.8,33.65,0,0.48511649521770506,48.51
PROD00001202,Books,126.96,17.6,0,0.48465425029930215,48.47
PROD00001376,Home,338.37,35.96,1,0.4847421944956558,48.47
PROD00009106,Books,138.76,19.48,0,0.48470969761609234,48.47
PROD00005459,Clothing,377.75,5.47,0,0.4846134631023364,48.46
PROD00009654,Clothing,76.09,3.74,1,0.48461719838389794,48.46
PROD00003614,Toys,414.21,13.52,0,0.48456374818733755,48.46
PROD00005282,Clothing,209.82,8.59,1,0.48452035683218303,48.45
PROD00005716,Books,370.45,9.26,1,0.4843185644717536,48.43
PROD00005183,Home,191.21,18.4,0,0.4842594722015287,48.43
PROD00008936,Toys,380.74,36.91,1,0.4841549619654098,48.42
PROD00001902,Toys,155.6,14.39,1,0.484063701350294,48.41
PROD00007002,Home,398.17,32.52,1,0.4840093301934306,48.4
PROD00005154,Electronics,326.37,48.63,1,0.4839135077647803,48.39
PROD00005307,Electronics,95.28,37.58,1,0.4837697826257697,48.38
PROD00002853,Home,25.73,3.2,1,0.4836711480847636,48.37
PROD00009783,Toys,350.02,13.2,0,0.4835889229033908,48.36
PROD00000705,Clothing,415.86,32.67,0,0.483498606451619,48.35
PROD00009109,Books,329.56,6.21,1,0.4834968355457758,48.35
PROD00002051,Clothing,114.68,16.91,1,0.4835435611006052,48.35
PROD00004385,Home,239.03,17.17,0,0.48341094471268437,48.34
PROD00006083,Electronics,169.09,37.53,0,0.4831946739183788,48.32
PROD00004588,Toys,324.5,47.57,0,0.4832225201602288,48.32
PROD00005478,Home,100.54,30.23,0,0.48306071986049587,48.31
PROD00009100,Electronics,462.51,49.34,1,0.4828536347023715,48.29
PROD00008119,Home,361.15,45.63,1,0.48289174311945016,48.29
PROD00009113,Books,238.88,24.4,0,0.4828237671117612,48.28
PROD00008441,Electronics,483.12,39.97,0,0.4827668173764044,48.28
PROD00004039,Electronics,66.46,35.01,0,0.4827564235744487,48.28
PROD00001399,Books,274.43,41.0,0,0.48284856686176525,48.28
PROD00002399,Books,402.05,5.26,0,0.482649190173216,48.26
PROD00006233,Toys,493.54,17.21,0,0.4826236116507976,48.26
PROD00009045,Home,31.92,32.01,0,0.482537196801781,48.25
PROD00007457,Toys,426.44,29.42,0,0.4824833877153611,48.25
PROD00003481,Books,385.77,19.17,0,0.4824308982123927,48.24
PROD00001849,Electronics,402.03,3.5,1,0.4824386283203649,48.24
PROD00004198,Clothing,285.18,14.68,0,0.4821741265519979,48.22
PROD00000630,Clothing,422.22,36.66,1,0.48218052762834573,48.22
PROD00006508,Toys,415.6,31.31,0,0.4820760530984829,48.21
PROD00006107,Books,161.68,1.9,0,0.4821231633797327,48.21
PROD00000242,Clothing,89.8,7.86,1,0.4821181675978631,48.21
PROD00005420,Home,318.7,23.2,0,0.4820890965707017,48.21
PROD00002367,Toys,225.21,36.26,0,0.48211694405855887,48.21
PROD00003934,Toys,444.13,48.48,0,0.48197638230367623,48.2
PROD00002444,Electronics,151.15,9.36,1,0.4820404712776965,48.2
PROD00004324,Toys,369.67,49.89,1,0.48189823242269775,48.19
PROD00009889,Home,231.98,3.95,0,0.48191100756439553,48.19
PROD00006465,Toys,235.17,17.47,1,0.4818563100200249,48.19
PROD00004880,Clothing,448.24,31.37,1,0.48185310546263393,48.19
PROD00001555,Home,284.48,29.87,0,0.4818432586846472,48.18
PROD00005367,Home,34.07,47.08,0,0.4816047265967673,48.16
PROD00006191,Clothing,435.87,27.1,0,0.4815813119391236,48.16
PROD00001648,Home,394.58,9.51,1,0.4815918186663017,48.16
PROD00004319,Clothing,7.82,2.73,1,0.48154675501019156,48.15
PROD00006158,Books,98.02,19.79,0,0.4815409094926303,48.15
PROD00009389,Toys,61.45,23.53,1,0.48137084285008575,48.14
PROD00009535,Electronics,196.78,2.94,0,0.4813309035427016,48.13
PROD00001021,Books,292.29,38.61,1,0.4812465403431553,48.12
PROD00004154,Home,399.73,42.49,0,0.48110341682356655,48.11
PROD00001195,Toys,328.05,9.28,1,0.4811133956856112,48.11
PROD00003590,Toys,140.22,12.76,0,0.48085109392085545,48.09
PROD00003072,Toys,207.7,36.67,0,0.48088640698037566,48.09
PROD00004150,Home,165.96,26.3,0,0.48092597063328707,48.09
PROD00007264,Toys,112.24,8.05,1,0.4808681484969226,48.09
PROD00008670,Books,252.44,5.41,0,0.4808111959549647,48.08
PROD00007715,Toys,253.9,28.27,1,0.4808317573018679,48.08
PROD00004756,Home,426.04,14.02,0,0.48070602108384974,48.07
PROD00001633,Clothing,431.51,19.75,0,0.48061303058014393,48.06
PROD00000442,Books,187.23,42.11,0,0.48055101397782496,48.06
PROD00002721,Clothing,22.07,4.66,1,0.4805876135899693,48.06
PROD00000548,Electronics,382.24,13.26,0,0.4805155137240128,48.05
PROD00006200,Home,418.62,5.04,0,0.4805456620706299,48.05
PROD00001917,Electronics,345.32,32.1,0,0.48037008781873514,48.04
PROD00008010,Books,418.46,19.24,0,0.4803919473316747,48.04
PROD00000375,Clothing,425.24,32.36,1,0.48041470970836997,48.04
PROD00005682,Toys,352.59,46.01,1,0.480312160300543,48.03
PROD00003914,Toys,115.11,21.86,1,0.4801926968092435,48.02
PROD00004913,Electronics,462.07,33.7,1,0.48024767906732174,48.02
PROD00005322,Home,439.76,13.2,1,0.4797544384669597,47.98
PROD00008407,Home,498.46,7.66,1,0.4797719187610237,47.98
PROD00007503,Clothing,30.66,20.0,1,0.47979290748948883,47.98
PROD00003629,Electronics,448.41,39.28,0,0.4794839245619953,47.95
PROD00009683,Home,147.25,34.95,0,0.47940091926423645,47.94
PROD00001955,Home,339.35,28.5,0,0.47932229183987807,47.93
PROD00000105,Home,287.93,3.37,0,0.4792228877971359,47.92
PROD00003995,Books,43.17,33.26,1,0.4791997454558961,47.92
PROD00001039,Clothing,119.19,37.71,0,0.47908072914241223,47.91
PROD00009746,Home,129.92,23.12,1,0.4789997468699997,47.9
PROD00003410,Books,299.32,48.68,0,0.4789036592818896,47.89
PROD00005802,Electronics,469.48,49.88,0,0.47893463884906784,47.89
PROD00006752,Home,455.37,15.83,1,0.4788491221671812,47.88
PROD00006257,Home,380.32,46.28,1,0.4787006212936827,47.87
PROD00008623,Clothing,190.77,21.91,1,0.4785772041283247,47.86
PROD00003795,Clothing,178.51,37.35,0,0.47826500245580295,47.83
PROD00006370,Home,57.82,8.83,0,0.47821496341076425,47.82
PROD00000470,Toys,385.21,2.31,0,0.47805590039409923,47.81
PROD00003714,Electronics,9.5,45.32,0,0.4777559984256861,47.78
PROD00004754,Clothing,86.57,48.43,0,0.47781204673088,47.78
PROD00004010,Electronics,329.44,45.94,0,0.4777574393882723,47.78
PROD00006528,Clothing,389.03,2.3,1,0.4776648704240918,47.77
PROD00003400,Home,63.79,0.09,1,0.4774871239711971,47.75
PROD00004690,Home,343.98,0.51,0,0.47736131406137294,47.74
PROD00003427,Electronics,386.91,45.51,1,0.4774182033763343,47.74
PROD00002668,Books,328.09,20.55,1,0.4771402528708129,47.71
PROD00007806,Books,170.87,10.96,1,0.477088393406769,47.71
PROD00007952,Books,281.31,32.55,1,0.4770604337787085,47.71
PROD00006554,Toys,327.68,7.5,1,0.4769578962634133,47.7
PROD00007738,Home,400.83,49.28,0,0.47658558209293034,47.66
PROD00006565,Toys,185.94,15.92,1,0.47655482281550976,47.66
PROD00003162,Books,88.62,10.56,1,0.47642019084738113,47.64
PROD00006247,Toys,458.49,22.32,1,0.47630139412472694,47.63
PROD00009028,Toys,50.65,1.76,1,0.4762965369989015,47.63
PROD00007443,Toys,26.21,2.35,0,0.4759965206593493,47.6
PROD00005825,Clothing,492.9,9.09,1,0.4759958115512983,47.6
PROD00005573,Clothing,154.42,31.83,0,0.4757912162721627,47.58
PROD00007482,Home,84.04,16.1,0,0.4756874286911162,47.57
PROD00000503,Toys,178.44,26.58,1,0.47566782395487234,47.57
PROD00000451,Home,74.49,36.77,0,0.4754957755912896,47.55
PROD00003238,Clothing,326.59,21.09,1,0.475411181207577,47.54
PROD00009078,Electronics,8.16,7.88,0,0.4754160286724257,47.54
PROD00008389,Books,225.4,19.03,1,0.4754347472828648,47.54
PROD00006774,Toys,183.5,5.32,0,0.4753761201128468,47.54
PROD00009305,Toys,197.1,11.53,1,0.4753369256122373,47.53
PROD00001363,Toys,139.53,41.87,1,0.4750377777247267,47.5
PROD00004987,Toys,479.42,1.37,1,0.47480102827777293,47.48
PROD00005879,Books,32.36,4.31,0,0.474663996896359,47.47
PROD00008282,Toys,172.57,26.3,1,0.47456351490960075,47.46
PROD00002316,Home,190.21,17.23,0,0.47439359216345894,47.44
PROD00007193,Books,421.01,40.41,0,0.47435643419903456,47.44
PROD00007934,Home,461.27,38.71,0,0.47399713849833336,47.4
PROD00006365,Home,281.05,13.38,0,0.47384862711447695,47.38
PROD00002113,Electronics,470.65,24.42,1,0.4737050745608247,47.37
PROD00004839,Books,141.07,12.14,0,0.4735689437707383,47.36
PROD00009163,Toys,314.58,49.27,1,0.4735861031862605,47.36
PROD00006425,Clothing,347.14,18.65,0,0.4734618035619696,47.35
PROD00006000,Home,163.79,17.29,1,0.47340305571034375,47.34
PROD00006892,Toys,363.63,12.51,0,0.47344090340443323,47.34
PROD00006787,Home,144.71,41.15,1,0.4733480603085629,47.33
PROD00006096,Toys,436.73,7.44,0,0.47312379862460224,47.31
PROD00002202,Home,279.33,4.96,0,0.47306007749623763,47.31
PROD00006769,Toys,412.73,33.25,0,0.4729831834765918,47.3
PROD00009824,Clothing,244.55,45.57,1,0.4728015774930467,47.28
PROD00008771,Home,26.63,8.25,0,0.47275508624894974,47.28
PROD00006493,Toys,35.65,47.07,0,0.47270271429992355,47.27
PROD00003596,Electronics,231.87,5.93,1,0.47271270173254964,47.27
PROD00003936,Electronics,282.69,12.0,1,0.47268059482697095,47.27
PROD00003320,Toys,111.84,19.11,0,0.47264007922101503,47.26
PROD00004911,Toys,236.8,15.33,1,0.47259142186712894,47.26
PROD00003983,Toys,7.98,10.05,0,0.4725139873036606,47.25
PROD00006559,Clothing,347.08,23.06,0,0.4724796715263307,47.25
PROD00003155,Toys,491.26,34.08,0,0.47238496438437166,47.24
PROD00005715,Electronics,150.64,15.95,0,0.4724347422091506,47.24
PROD00004306,Toys,453.97,7.02,0,0.472307143432534,47.23
PROD00005559,Toys,463.19,1.55,1,0.472172231918047,47.22
PROD00000978,Toys,32.71,9.87,1,0.47211293111965386,47.21
PROD00009175,Clothing,45.8,37.39,0,0.4719953232135323,47.2
PROD00002139,Books,186.63,39.88,1,0.471881211587957,47.19
PROD00001891,Books,453.33,43.48,0,0.471816340981011,47.18
PROD00001910,Toys,75.15,17.74,1,0.47178340084014714,47.18
PROD00005805,Electronics,74.58,21.11,0,0.4717158817452375,47.17
PROD00003359,Home,496.28,5.74,1,0.4716988747730411,47.17
PROD00008147,Toys,285.84,36.6,1,0.4716493493775553,47.16
PROD00000350,Clothing,350.28,0.38,1,0.4715872342487178,47.16
PROD00000777,Toys,415.28,20.92,1,0.47161558653627006,47.16
PROD00004044,Home,332.74,27.56,1,0.47161490589775734,47.16
PROD00007237,Electronics,197.54,40.48,0,0.47147783311304253,47.15
PROD00007007,Home,464.48,30.27,0,0.4714914191305825,47.15
PROD00009383,Clothing,387.46,47.03,1,0.47137436538892413,47.14
PROD00005549,Books,498.06,13.31,0,0.47144746260760806,47.14
PROD00001739,Toys,68.97,27.98,1,0.4714214256186813,47.14
PROD00003092,Clothing,386.45,24.84,1,0.471169826309873,47.12
PROD00007145,Toys,188.05,23.16,0,0.4711911842072529,47.12
PROD00000742,Toys,380.0,13.08,0,0.47115763018671386,47.12
PROD00000660,Books,468.23,45.91,1,0.4711379856035008,47.11
PROD00009033,Toys,437.4,22.2,1,0.4711258416752826,47.11
PROD00004295,Electronics,130.97,36.0,0,0.47099350330287754,47.1
PROD00008876,Home,242.46,5.18,0,0.47087555632462286,47.09
PROD00000836,Toys,67.21,5.64,1,0.4707116207148726,47.07
PROD00009495,Electronics,356.87,21.1,1,0.47053595445628305,47.05
PROD00007973,Toys,494.13,20.48,1,0.47051478625043275,47.05
PROD00000549,Electronics,16.13,6.17,1,0.4704335703429737,47.04
PROD00004970,Clothing,430.98,4.69,0,0.47036193301301443,47.04
PROD00001455,Home,290.74,1.09,0,0.4704324405118049,47.04
PROD00001339,Clothing,113.07,4.66,0,0.4700575083880416,47.01
PROD00004042,Toys,84.63,34.73,0,0.46981179952969293,46.98
PROD00005336,Electronics,272.92,4.03,1,0.4692437266176321,46.92
PROD00007567,Home,343.42,41.06,1,0.4690479764562197,46.9
PROD00009139,Home,302.37,21.5,0,0.46881870682007565,46.88
PROD00001830,Clothing,75.04,15.18,0,0.46882252214440756,46.88
PROD00004393,Toys,24.33,48.81,1,0.46852508611620086,46.85
PROD00006367,Home,158.87,21.27,1,0.46839449694669144,46.84
PROD00002224,Electronics,228.75,7.44,0,0.46833892158032137,46.83
PROD00007504,Home,70.11,13.93,1,0.46808929932014803,46.81
PROD00006262,Home,41.9,7.09,0,0.4676724616593318,46.77
PROD00005078,Toys,155.05,8.51,1,0.46766882388504677,46.77
PROD00002612,Books,104.46,46.23,0,0.46756415627107395,46.76
PROD00003941,Books,280.8,2.43,0,0.46746316140958916,46.75
PROD00003560,Toys,257.29,16.21,1,0.46751103544673933,46.75
PROD00002180,Home,86.14,38.59,0,0.4674122164153764,46.74
PROD00007444,Home,252.58,3.41,0,0.4671726144820368,46.72
PROD00007981,Books,399.15,6.89,1,0.46695021967323513,46.7
PROD00006410,Clothing,377.88,7.73,0,0.46666859744293004,46.67
PROD00009279,Clothing,11.6,3.34,1,0.4665929458212259,46.66
PROD00006732,Home,459.92,47.21,1,0.46643986685509575,46.64
PROD00005723,Clothing,172.37,23.93,0,0.46643089890584455,46.64
PROD00009472,Toys,144.5,33.87,1,0.4663911542532843,46.64
PROD00009284,Books,154.95,28.54,1,0.466390514268804,46.64
PROD00006728,Electronics,301.08,18.29,0,0.4661743495890443,46.62
PROD00008719,Toys,379.51,11.88,1,0.46565710258324094,46.57
PROD00009684,Home,196.54,47.3,0,0.46536886025968666,46.54
PROD00002781,Toys,112.01,24.98,1,0.46532799718726686,46.53
PROD00009202,Toys,474.35,8.22,0,0.4652387544134159,46.52
PROD00008464,Clothing,265.97,20.33,1,0.4651401350538698,46.51
PROD00002004,Electronics,482.22,28.88,1,0.4648803372335317,46.49
PROD00003454,Home,399.16,43.52,1,0.4648021609123322,46.48
PROD00007130,Home,120.14,42.82,0,0.46478120686350627,46.48
PROD00009184,Books,255.78,9.83,0,0.46469167432610625,46.47
PROD00000452,Toys,302.15,23.59,1,0.46469269387323864,46.47
PROD00007865,Home,139.99,40.98,1,0.4645398119915844,46.45
PROD00008134,Books,113.46,42.95,1,0.4644000988276707,46.44
PROD00004352,Toys,331.24,18.9,0,0.46432179684224245,46.43
PROD00005116,Clothing,190.99,39.33,0,0.4642844344826761,46.43
PROD00009810,Home,250.07,21.05,0,0.46427259472424626,46.43
PROD00006526,Books,430.89,29.45,0,0.4643284148264544,46.43
PROD00002044,Home,434.11,31.17,1,0.4640984214252319,46.41
PROD00000122,Home,400.21,36.32,0,0.46375126133769573,46.38
PROD00000977,Home,269.57,17.76,0,0.4638017532147395,46.38
PROD00000662,Clothing,415.57,28.94,0,0.4637138571592579,46.37
PROD00001792,Toys,353.81,2.84,1,0.4635671897573024,46.36
PROD00005310,Books,173.72,15.62,0,0.46362205737297013,46.36
PROD00003395,Toys,475.18,6.63,1,0.4635922538248785,46.36
PROD00003426,Home,352.32,36.93,1,0.46355013792048605,46.36
PROD00000370,Electronics,153.92,34.06,0,0.46357989205582484,46.36
PROD00001961,Electronics,195.17,3.91,0,0.4634722939462432,46.35
PROD00006520,Clothing,219.04,8.37,0,0.4633611573452076,46.34
PROD00009312,Electronics,423.82,45.36,1,0.4631775848169857,46.32
PROD00006224,Toys,442.74,19.93,1,0.46307219180142134,46.31
PROD00009174,Home,370.91,19.04,1,0.46299355816269994,46.3
PROD00000120,Books,245.44,25.44,1,0.46295659656053584,46.3
PROD00006117,Clothing,463.53,3.26,1,0.46285467489682597,46.29
PROD00000311,Home,138.37,33.19,0,0.46293347035081134,46.29
PROD00000495,Home,296.67,8.42,0,0.4629183669854145,46.29
PROD00008311,Electronics,76.13,1.6,1,0.4629388175438269,46.29
PROD00008594,Books,377.8,10.09,1,0.46269293873369954,46.27
PROD00007943,Home,480.35,21.36,1,0.462620197230635,46.26
PROD00006390,Books,57.59,23.43,1,0.46246994136991676,46.25
PROD00005973,Toys,386.86,12.21,1,0.46243082139633557,46.24
PROD00000240,Toys,291.63,13.87,0,0.4621491427159207,46.21
PROD00000391,Electronics,55.73,4.23,1,0.4620682232632955,46.21
PROD00009124,Electronics,484.44,18.99,1,0.4620901030244216,46.21
PROD00005605,Electronics,124.93,43.27,1,0.46214241710921994,46.21
PROD00007501,Books,339.68,25.49,0,0.46205263418633546,46.21
PROD00001277,Electronics,109.36,16.26,0,0.46213947752258955,46.21
PROD00005562,Toys,298.38,1.49,0,0.46185804559068633,46.19
PROD00009898,Books,416.99,47.88,1,0.46175266982471913,46.18
PROD00005952,Clothing,88.15,22.73,1,0.4616999504245685,46.17
PROD00005554,Toys,291.76,29.79,1,0.4617473663227468,46.17
PROD00003651,Toys,428.61,36.58,1,0.4615970811246085,46.16
PROD00008618,Home,467.19,29.46,1,0.461623107853327,46.16
PROD00003249,Books,251.4,5.94,1,0.4615199889602398,46.15
PROD00005111,Home,397.47,1.03,1,0.4615328035702736,46.15
PROD00009653,Toys,245.24,16.56,0,0.46126164292080785,46.13
PROD00007959,Home,334.71,10.18,1,0.4612512134672469,46.13
PROD00004034,Electronics,379.15,23.27,1,0.4613249416967637,46.13
PROD00003434,Books,473.18,1.74,1,0.46118398475369743,46.12
PROD00006126,Books,240.93,41.57,0,0.46111150128440415,46.11
PROD00008886,Electronics,100.83,47.0,0,0.46087203035461566,46.09
PROD00001454,Clothing,471.26,20.11,1,0.460724530471956,46.07
PROD00007148,Toys,140.05,23.39,1,0.4606844098131946,46.07
PROD00001764,Toys,144.44,33.41,1,0.46069557530807026,46.07
PROD00007036,Electronics,172.27,6.28,1,0.4606073672112449,46.06
PROD00001352,Toys,140.34,26.31,1,0.4604998194173628,46.05
PROD00004182,Toys,238.14,23.36,0,0.4605081580426375,46.05
PROD00004017,Clothing,323.97,15.24,1,0.4603569077451758,46.04
PROD00004584,Books,410.14,48.88,0,0.46029306261194447,46.03
PROD00002354,Toys,65.84,5.98,0,0.46025906306920233,46.03
PROD00001678,Home,110.43,24.27,0,0.46020869467094927,46.02
PROD00003810,Books,335.85,25.88,0,0.4600861147727283,46.01
PROD00005780,Home,290.05,33.74,1,0.46008526152221113,46.01
PROD00009627,Home,467.31,26.22,1,0.45940793707370065,45.94
PROD00002805,Toys,304.23,8.78,1,0.45889288202379264,45.89
PROD00009216,Home,478.4,46.41,0,0.45870575823183984,45.87
PROD00001591,Electronics,96.3,8.6,0,0.4584746270458566,45.85
PROD00007784,Home,376.48,15.13,1,0.4585121285669913,45.85
PROD00005963,Toys,496.31,13.38,1,0.4584054703078333,45.84
PROD00005895,Toys,63.91,28.05,0,0.45834367037876206,45.83
PROD00001777,Electronics,245.76,9.81,1,0.45828863788521546,45.83
PROD00007536,Toys,435.4,47.86,1,0.45827463536239377,45.83
PROD00009526,Books,320.5,16.03,1,0.45794387119669144,45.79
PROD00004563,Electronics,415.59,25.73,1,0.4574511282737013,45.75
PROD00007375,Books,28.14,37.37,0,0.4574244364455372,45.74
PROD00002776,Toys,389.69,35.14,0,0.45739871303859975,45.74
PROD00007609,Clothing,93.14,22.39,1,0.45716902534046916,45.72
PROD00008958,Toys,74.2,14.67,0,0.457166350081671,45.72
PROD00007875,Toys,236.81,46.13,0,0.4567049106343855,45.67
PROD00008267,Toys,495.42,11.06,0,0.45639708500588677,45.64
PROD00006414,Clothing,379.51,34.6,1,0.45636957622422064,45.64
PROD00004477,Electronics,232.37,23.53,1,0.45629312669182953,45.63
PROD00008275,Clothing,427.83,7.71,0,0.45629990617205257,45.63
PROD00003918,Books,359.55,31.76,1,0.4559814825775019,45.6
PROD00008460,Home,488.43,49.27,1,0.455946373908887,45.59
PROD00002782,Books,10.2,11.36,0,0.45572217175797386,45.57
PROD00003482,Home,329.42,32.35,0,0.45568579438697,45.57
PROD00003378,Electronics,29.98,10.93,0,0.4555029740181565,45.55
PROD00000493,Books,287.9,11.24,1,0.45541409788616144,45.54
PROD00009951,Toys,223.27,8.76,1,0.4553700673068197,45.54
PROD00007279,Home,375.87,45.72,1,0.4550810544781868,45.51
PROD00007960,Toys,377.28,13.53,1,0.45503745875674684,45.5
PROD00007956,Clothing,473.76,2.33,1,0.4549630262461371,45.5
PROD00001991,Books,48.03,16.65,0,0.45479244694297044,45.48
PROD00001770,Clothing,396.16,1.66,1,0.4545636045289946,45.46
PROD00008359,Books,360.45,12.81,1,0.45459378618438945,45.46
PROD00009848,Home,488.86,30.25,0,0.4546300460176407,45.46
PROD00001217,Home,497.13,27.8,1,0.4542857187896444,45.43
PROD00001038,Books,429.68,47.29,0,0.45431861378458205,45.43
PROD00008151,Home,92.5,19.06,0,0.45427615252440506,45.43
PROD00004077,Toys,221.18,44.28,0,0.4542396820053434,45.42
PROD00002913,Clothing,439.17,0.53,0,0.4542074131546494,45.42
PROD00005561,Clothing,215.31,41.07,1,0.45407206618205076,45.41
PROD00001211,Electronics,359.45,25.47,0,0.4539190365485697,45.39
PROD00005882,Home,271.42,1.26,0,0.45386585609863106,45.39
PROD00008661,Books,162.9,46.24,0,0.45377271711746014,45.38
PROD00009445,Clothing,344.58,15.99,1,0.45366881140717075,45.37
PROD00006474,Books,484.76,48.0,1,0.4534966336631015,45.35
PROD00007506,Clothing,48.87,15.94,1,0.45352647391953715,45.35
PROD00008962,Clothing,226.28,2.57,1,0.4534351390897269,45.34
PROD00001688,Home,55.83,8.4,1,0.4534162387993208,45.34
PROD00004114,Toys,391.03,0.57,1,0.45296650651487086,45.3
PROD00000281,Clothing,12.83,15.24,1,0.4529414836133609,45.29
PROD00006299,Home,71.44,1.21,0,0.4527765876371627,45.28
PROD00002328,Toys,420.68,20.86,0,0.45269652290570395,45.27
PROD00005584,Home,282.87,24.14,0,0.4525536382117517,45.26
PROD00002105,Books,70.48,30.75,1,0.4523719643411581,45.24
PROD00007663,Clothing,325.52,1.85,1,0.4524213651566553,45.24
PROD00001124,Books,394.96,0.35,0,0.4524261183429679,45.24
PROD00006080,Home,470.91,24.16,0,0.45162237337307953,45.16
PROD00005955,Toys,30.71,23.93,0,0.4512282404910554,45.12
PROD00009901,Electronics,441.43,19.1,0,0.4510781639145548,45.11
PROD00004329,Home,323.26,48.45,1,0.45107774709780596,45.11
PROD00006005,Home,418.21,5.49,1,0.4508821215474224,45.09
PROD00007764,Toys,440.79,29.83,1,0.45089471125617325,45.09
PROD00009580,Home,462.04,40.52,1,0.45077176236811217,45.08
PROD00008116,Toys,468.29,36.26,1,0.4507563061086541,45.08
PROD00002665,Home,21.8,15.86,1,0.4507490359538563,45.07
PROD00004202,Books,87.46,41.16,1,0.45063486295460736,45.06
